step,Time,Hour,Minute,minute_of_day,ep_fridge_an_kw,ep_washer_an_kw,ep_dryer_bn_kw,boosterpump_abn_kw,ep_pump_kw,l2_bathroom1_an_kw,l3_socket1_an_kw,l1_airc_abn_kw,l2_airc1_abn_kw,l2_airc2_abn_kw,l3_airc_abn_kw,ep_1f_lighting1_an_kw,ep_1f_lighting2_bn_kw,ep_2f_lighting1_an_kw,ep_2f_lighting2_bn_kw,ep_3f_lighting1_an_kw,ep_3f_lighting2_bn_kw,l1_lighting1_an_kw,l1_lighting2_bn_kw,l2_lighting1_an_kw,l2_lighting2_bn_kw,l3_lighting1_an_kw,l3_lighting2_bn_kw,ep_1f_wifi_an_kw,ep_1f_socket_bn_kw,ep_kitchen_bn_kw,ep_2f_socket1_an_kw,ep_2f_socket2_bn_kw,l1_socket1_an_kw,l1_socket2_bn_kw,l1_socket3_an_kw,l1_socket4_bn_kw,l1_socket5_an_kw,l1_socket6_bn_kw,l1_kitchen_abn_kw,l2_socket1_an_kw,l2_socket2_bn_kw,l2_socket3_an_kw,l2_socket4_bn_kw,l2_socket5_an_kw,l2_socket6_bn_kw,l2_socket7_an_kw,l2_socket8_bn_kw,l2_bathroom2_bn_kw,l3_socket2_bn_kw,l3_socket3_an_kw,l3_socket4_bn_kw,l3_socket5_an_kw,l3_socket6_bn_kw,l3_socket7_an_kw,l3_socket8_bn_kw,total_power_kw,energy_kwh
402,06:42,6,42,402,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
403,06:43,6,43,403,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
404,06:44,6,44,404,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
405,06:45,6,45,405,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
406,06:46,6,46,406,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
407,06:47,6,47,407,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
408,06:48,6,48,408,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
409,06:49,6,49,409,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
410,06:50,6,50,410,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
411,06:51,6,51,411,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
412,06:52,6,52,412,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
413,06:53,6,53,413,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
414,06:54,6,54,414,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
415,06:55,6,55,415,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
416,06:56,6,56,416,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
417,06:57,6,57,417,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
418,06:58,6,58,418,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
419,06:59,6,59,419,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
420,07:00,7,0,420,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
421,07:01,7,1,421,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
422,07:02,7,2,422,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
423,07:03,7,3,423,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
424,07:04,7,4,424,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
425,07:05,7,5,425,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
426,07:06,7,6,426,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
427,07:07,7,7,427,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
428,07:08,7,8,428,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
429,07:09,7,9,429,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
430,07:10,7,10,430,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
431,07:11,7,11,431,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
432,07:12,7,12,432,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
433,07:13,7,13,433,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
434,07:14,7,14,434,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
435,07:15,7,15,435,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
436,07:16,7,16,436,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
437,07:17,7,17,437,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
438,07:18,7,18,438,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
439,07:19,7,19,439,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
440,07:20,7,20,440,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
441,07:21,7,21,441,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
442,07:22,7,22,442,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
443,07:23,7,23,443,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
444,07:24,7,24,444,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
445,07:25,7,25,445,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
446,07:26,7,26,446,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
447,07:27,7,27,447,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
448,07:28,7,28,448,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
449,07:29,7,29,449,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
450,07:30,7,30,450,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
451,07:31,7,31,451,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
452,07:32,7,32,452,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
453,07:33,7,33,453,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
454,07:34,7,34,454,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
455,07:35,7,35,455,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
456,07:36,7,36,456,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
457,07:37,7,37,457,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
458,07:38,7,38,458,0.1,0.1,0.1,0.1,0.1,0.3,0.4,0.2,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.4,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,12.100000000000005,0.20166666666666674
