step,Time,Hour,Minute,minute_of_day,fridge_kw,ac_kw,heater_kw,dehumidifier_kw,dryer_kw,lighting_kw,washer_kw,transferPump_kw,boosterPump_kw,total_power_kw,energy_kwh
965,16:05,16,5,965,0.06776457135307562,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.08776457135307562,0.0014627428558845936
966,16:06,16,6,966,0.06927050983124841,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.08927050983124842,0.0014878418305208068
967,16:07,16,7,967,0.07075103848635901,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.09075103848635901,0.0015125173081059835
968,16:08,16,8,968,0.072202099292274,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.092202099292274,0.0015367016548712333
969,16:09,16,9,969,0.0736197149921864,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.09361971499218641,0.0015603285832031068
970,16:10,16,10,970,0.075,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.095,0.0015833333333333333
971,16:11,16,11,971,0.07633917105045081,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.09633917105045081,0.0016056528508408467
972,16:12,16,12,972,0.0776335575687742,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0976335575687742,0.00162722595947957
973,16:13,16,13,973,0.07887961173149512,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.09887961173149512,0.001647993528858252
974,16:14,16,14,974,0.08007391819076574,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10007391819076575,0.0016678986365127625
975,16:15,16,15,975,0.08121320343559643,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10121320343559644,0.0016868867239266073
976,16:16,16,16,976,0.08229434476432182,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10229434476432182,0.0017049057460720304
977,16:17,16,17,977,0.08331437884370912,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10331437884370913,0.0017219063140618187
978,16:18,16,18,978,0.08427050983124844,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10427050983124844,0.0017378418305208072
979,16:19,16,19,979,0.08516011703836271,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10516011703836271,0.0017526686173060452
980,16:20,16,20,980,0.08598076211353316,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10598076211353316,0.0017663460352255527
981,16:21,16,21,981,0.08673019572565104,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10673019572565104,0.0017788365954275172
982,16:22,16,22,982,0.08740636372927803,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10740636372927803,0.0017901060621546337
983,16:23,16,23,983,0.08800741279491606,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10800741279491606,0.0018001235465819343
984,16:24,16,24,984,0.0885316954888546,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10853169548885461,0.0018088615914809102
985,16:25,16,25,985,0.08897777478867205,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10897777478867206,0.0018162962464778676
986,16:26,16,26,986,0.08934442802201417,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10934442802201418,0.0018224071337002363
987,16:27,16,27,987,0.08963065021785414,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10963065021785415,0.0018271775036309025
988,16:28,16,28,988,0.08983565686104819,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.1098356568610482,0.00183059428101747
989,16:29,16,29,989,0.08995888604263721,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10995888604263722,0.0018326481007106203
990,16:30,16,30,990,0.09,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.11,0.0018333333333333333
991,16:31,16,31,991,0.08995888604263721,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10995888604263722,0.0018326481007106203
992,16:32,16,32,992,0.0898356568610482,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10983565686104821,0.0018305942810174702
993,16:33,16,33,993,0.08963065021785413,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10963065021785413,0.001827177503630902
994,16:34,16,34,994,0.08934442802201417,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10934442802201418,0.0018224071337002363
995,16:35,16,35,995,0.08897777478867205,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10897777478867206,0.0018162962464778676
996,16:36,16,36,996,0.0885316954888546,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10853169548885461,0.0018088615914809102
997,16:37,16,37,997,0.08800741279491606,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10800741279491606,0.0018001235465819343
998,16:38,16,38,998,0.08740636372927803,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10740636372927803,0.0017901060621546337
999,16:39,16,39,999,0.08673019572565105,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10673019572565105,0.0017788365954275176
1000,16:40,16,40,1000,0.08598076211353316,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10598076211353316,0.0017663460352255527
1001,16:41,16,41,1001,0.08516011703836271,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10516011703836271,0.0017526686173060452
1002,16:42,16,42,1002,0.08427050983124844,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10427050983124844,0.0017378418305208072
1003,16:43,16,43,1003,0.08331437884370914,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10331437884370914,0.001721906314061819
1004,16:44,16,44,1004,0.08229434476432183,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.10229434476432184,0.0017049057460720306
1005,16:45,16,45,1005,0.08121320343559643,0.0,0.0,0.02,0.0,0.024,0.0,0.0,0.0,0.12521320343559644,0.0020868867239266075
1006,16:46,16,46,1006,0.08007391819076574,0.0,0.0,0.02,0.0,0.024,0.0,0.0,0.0,0.12407391819076574,0.0020678986365127625
1007,16:47,16,47,1007,0.07887961173149512,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.09887961173149512,0.001647993528858252
1008,16:48,16,48,1008,0.0776335575687742,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0976335575687742,0.00162722595947957
1009,16:49,16,49,1009,0.07633917105045082,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.09633917105045083,0.0016056528508408472
1010,16:50,16,50,1010,0.075,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.095,0.0015833333333333333
1011,16:51,16,51,1011,0.0736197149921864,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.09361971499218641,0.0015603285832031068
1012,16:52,16,52,1012,0.072202099292274,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.092202099292274,0.0015367016548712333
1013,16:53,16,53,1013,0.07075103848635902,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.09075103848635903,0.0015125173081059838
1014,16:54,16,54,1014,0.06927050983124844,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.08927050983124844,0.0014878418305208075
1015,16:55,16,55,1015,0.06776457135307562,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.08776457135307562,0.0014627428558845936
1016,16:56,16,56,1016,0.06623735072453277,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.08623735072453277,0.0014372891787422129
1017,16:57,16,57,1017,0.06469303395120693,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.08469303395120693,0.0014115505658534489
1018,16:58,16,58,1018,0.06313585389802961,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.08313585389802962,0.0013855975649671602
1019,16:59,16,59,1019,0.06157007868728833,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.08157007868728833,0.0013595013114548055
1020,17:00,17,0,1020,0.060000000000000005,0.0,0.0,0.02,0.0,0.12,0.0,0.0,0.0,0.2,0.0033333333333333335
1021,17:01,17,1,1021,0.05842992131271169,0.0,0.0,0.02,0.0,0.12199666833293657,0.0,0.0,0.0,0.20042658964564825,0.003340443160760804
1022,17:02,17,2,1022,0.056864146101970395,0.0,0.0,0.02,0.0,0.12397338661590122,0.0,0.0,0.0,0.20083753271787164,0.003347292211964527
1023,17:03,17,3,1023,0.05530696604879308,0.0,0.0,0.02,0.0,0.1259104041332268,0.0,0.0,0.0,0.20121737018201988,0.003353622836366998
1024,17:04,17,4,1024,0.05376264927546723,0.0,0.0,0.02,0.0,0.127788366846173,0.0,0.0,0.0,0.20155101612164023,0.0033591836020273372
1025,17:05,17,5,1025,0.05223542864692439,0.0,0.0,0.02,0.0,0.12958851077208405,0.0,0.0,0.0,0.20182393941900845,0.003363732323650141
1026,17:06,17,6,1026,0.05072949016875157,0.0,0.0,0.02,0.0,0.1312928494679007,0.0,0.0,0.0,0.20202233963665228,0.0033670389939442044
1027,17:07,17,7,1027,0.049248961513640985,0.0,0.0,0.02,0.0,0.1328843537447538,0.0,0.0,0.0,0.20213331525839479,0.003368888587639913
1028,17:08,17,8,1028,0.04779790070772601,0.0,0.0,0.02,0.0,0.13434712181799047,0.0,0.0,0.0,0.20214502252571648,0.003369083708761941
1029,17:09,17,9,1029,0.04638028500781361,0.0,0.0,0.02,0.0,0.13566653819254967,0.0,0.0,0.0,0.20204682320036327,0.0033674470533393876
1030,17:10,17,10,1030,0.045,0.0,0.0,0.02,0.0,0.13682941969615794,0.0,0.0,0.0,0.20182941969615795,0.003363823661602632
1031,17:11,17,11,1031,0.043660828949549195,0.0,0.0,0.02,0.0,0.1378241472012287,0.0,0.0,0.0,0.2014849761507779,0.003358082935846298
1032,17:12,17,12,1032,0.04236644243122581,0.0,0.0,0.02,0.0,0.13864078171934452,0.0,0.0,0.0,0.20100722415057032,0.003350120402509505
1033,17:13,17,13,1033,0.041120388268504886,0.0,0.0,0.02,0.0,0.13927116370834386,0.0,0.0,0.0,0.20039155197684874,0.0033398591996141457
1034,17:14,17,14,1034,0.03992608180923425,0.0,0.0,0.02,0.0,0.1397089945997692,0.0,0.0,0.0,0.19963507640900346,0.003327251273483391
1035,17:15,17,15,1035,0.03878679656440357,0.0,0.0,0.02,0.0,0.1399498997320811,0.0,0.0,0.0,0.19873669629648466,0.0033122782716080777
1036,17:16,17,16,1036,0.037705655235678176,0.0,0.0,0.02,0.0,0.1399914720608301,0.0,0.0,0.0,0.1976971272965083,0.0032949521216084714
1037,17:17,17,17,1037,0.036685621156290864,0.0,0.0,0.02,0.0,0.13983329620904936,0.0,0.0,0.0,0.19651891736534022,0.003275315289422337
1038,17:18,17,18,1038,0.035729490168751585,0.0,0.0,0.02,0.0,0.1394769526175639,0.0,0.0,0.0,0.1952064427863155,0.0032534407131052582
1039,17:19,17,19,1039,0.03483988296163728,0.0,0.0,0.02,0.0,0.1389260017537483,0.0,0.0,0.0,0.19376588471538558,0.003229431411923093
1040,17:20,17,20,1040,0.034019237886466845,0.0,0.0,0.02,0.0,0.13818594853651364,0.0,0.0,0.0,0.19220518642298048,0.0032034197737163413
1041,17:21,17,21,1041,0.033269804274348974,0.0,0.0,0.02,0.0,0.1372641873329775,0.0,0.0,0.0,0.19053399160732648,0.003175566526788775
1042,17:22,17,22,1042,0.032593636270721975,0.0,0.0,0.02,0.0,0.1361699280763918,0.0,0.0,0.0,0.18876356434711378,0.0031460594057852297
1043,17:23,17,23,1043,0.03199258720508395,0.0,0.0,0.02,0.0,0.13491410424353442,0.0,0.0,0.0,0.18690669144861838,0.00311511152414364
1044,17:24,17,24,1044,0.03146830451114539,0.0,0.0,0.02,0.0,0.13350926361102303,0.0,0.0,0.0,0.18497756812216842,0.003082959468702807
1045,17:25,17,25,1045,0.03102222521132795,0.0,0.0,0.02,0.0,0.13196944288207912,0.0,0.0,0.0,0.18299166809340706,0.0030498611348901174
1046,17:26,17,26,1046,0.030655571977985838,0.0,0.0,0.02,0.0,0.1303100274364293,0.0,0.0,0.0,0.18096559941441515,0.0030160933235735855
1047,17:27,17,27,1047,0.030369349782145873,0.0,0.0,0.02,0.0,0.12854759760467657,0.0,0.0,0.0,0.17891694738682246,0.0029819491231137074
1048,17:28,17,28,1048,0.0301643431389518,0.0,0.0,0.02,0.0,0.1266997630031181,0.0,0.0,0.0,0.1768641061420699,0.0029477351023678316
1049,17:29,17,29,1049,0.030041113957362784,0.0,0.0,0.02,0.0,0.12478498658427964,0.0,0.0,0.0,0.17482610054164244,0.0029137683423607072
1050,17:30,17,30,1050,0.03,0.0,0.0,0.02,0.0,0.12282240016119736,0.0,0.0,0.0,0.17282240016119738,0.002880373336019956
1051,17:31,17,31,1051,0.030041113957362784,0.0,0.0,0.02,0.0,0.1208316132486658,0.0,0.0,0.0,0.17087272720602859,0.002847878786767143
1052,17:32,17,32,1052,0.0301643431389518,0.0,0.0,0.02,0.0,0.11883251713144839,0.0,0.0,0.0,0.1689968602704002,0.002816614337840003
1053,17:33,17,33,1053,0.03036934978214587,0.0,0.0,0.02,0.0,0.11684508611713504,0.0,0.0,0.0,0.16721443589928092,0.0027869072649880154
1054,17:34,17,34,1054,0.030655571977985838,0.0,0.0,0.02,0.0,0.11488917795946338,0.0,0.0,0.0,0.16554474993744922,0.0027590791656241535
1055,17:35,17,35,1055,0.031022225211327942,0.0,0.0,0.02,0.0,0.11298433544620759,0.0,0.0,0.0,0.16400656065753555,0.0027334426776255923
1056,17:36,17,36,1056,0.03146830451114539,0.0,0.0,0.02,0.0,0.11114959113410296,0.0,0.0,0.0,0.16261789564524837,0.0027102982607541395
1057,17:37,17,37,1057,0.031992587205083946,0.0,0.0,0.02,0.0,0.10940327718183011,0.0,0.0,0.0,0.16139586438691406,0.0026899310731152344
1058,17:38,17,38,1058,0.03259363627072197,0.0,0.0,0.02,0.0,0.10776284218114564,0.0,0.0,0.0,0.16035647845186762,0.0026726079741977936
1059,17:39,17,39,1059,0.03326980427434895,0.0,0.0,0.02,0.0,0.10624467681632052,0.0,0.0,0.0,0.15951448109066946,0.002658574684844491
1060,17:40,17,40,1060,0.03401923788646684,0.0,0.0,0.02,0.0,0.10486395009384143,0.0,0.0,0.0,0.15888318798030826,0.0026480531330051378
1061,17:41,17,41,1061,0.03483988296163727,0.0,0.0,0.02,0.0,0.1036344577787118,0.0,0.0,0.0,0.15847434074034908,0.0026412390123391515
1062,17:42,17,42,1062,0.03572949016875158,0.0,0.0,0.02,0.0,0.10256848455172825,0.0,0.0,0.0,0.15829797472047982,0.0026382995786746635
1063,17:43,17,43,1063,0.036685621156290864,0.0,0.0,0.02,0.0,0.1016766812650109,0.0,0.0,0.0,0.15836230242130175,0.0026393717070216957
1064,17:44,17,44,1064,0.037705655235678176,0.0,0.0,0.02,0.0,0.10096795852220969,0.0,0.0,0.0,0.15867361375788785,0.002644560229298131
1065,17:45,17,45,1065,0.03878679656440357,0.0,0.0,0.02,0.0,0.10044939764669807,0.0,0.0,0.0,0.15923619421110163,0.002653936570185027
1066,17:46,17,46,1066,0.03992608180923423,0.0,0.0,0.02,0.0,0.10012617992733072,0.0,0.0,0.0,0.16005226173656495,0.0026675376956094158
1067,17:47,17,47,1067,0.041120388268504886,0.0,0.0,0.02,0.0,0.10000153484871797,0.0,0.0,0.0,0.16112192311722284,0.0026853653852870474
1068,17:48,17,48,1068,0.0423664424312258,0.0,0.0,0.02,0.0,0.1000767078232832,0.0,0.0,0.0,0.162443150254509,0.00270738583757515
1069,17:49,17,49,1069,0.043660828949549195,0.0,0.0,0.02,0.0,0.10035094774751335,0.0,0.0,0.0,0.16401177669706254,0.002733529611617709
1070,17:50,17,50,1070,0.04499999999999999,0.0,0.0,0.02,0.0,0.10082151450673725,0.0,0.0,0.0,0.16582151450673724,0.002763691908445621
1071,17:51,17,51,1071,0.04638028500781359,0.0,0.0,0.02,0.0,0.10148370635344534,0.0,0.0,0.0,0.16786399136125893,0.0027977331893543154
1072,17:52,17,52,1072,0.047797900707726,0.0,0.0,0.02,0.0,0.10233090688559691,0.0,0.0,0.0,0.1701288075933229,0.0028354801265553817
1073,17:53,17,53,1073,0.04924896151364098,0.0,0.0,0.02,0.0,0.10335465115552198,0.0,0.0,0.0,0.17260361266916296,0.0028767268778193827
1074,17:54,17,54,1074,0.05072949016875157,0.0,0.0,0.02,0.0,0.10454471024888023,0.0,0.0,0.0,0.1752742004176318,0.002921236673627197
1075,17:55,17,55,1075,0.052235428646924376,0.0,0.0,0.02,0.0,0.10588919348859216,0.0,0.0,0.0,0.17812462213551655,0.002968743702258609
1076,17:56,17,56,1076,0.0537626492754672,0.0,0.0,0.02,0.0,0.10737466724255355,0.0,0.0,0.0,0.18113731651802076,0.003018955275300346
1077,17:57,17,57,1077,0.055306966048793066,0.0,0.0,0.02,0.0,0.10898628914804723,0.0,0.0,0.0,0.1842932551968403,0.003071554253280672
1078,17:58,17,58,1078,0.05686414610197037,0.0,0.0,0.02,0.0,0.11070795641172483,0.0,0.0,0.0,0.18757210251369522,0.003126201708561587
1079,17:59,17,59,1079,0.0584299213127117,0.0,0.0,0.02,0.0,0.11252246670339529,0.0,0.0,0.0,0.19095238801610698,0.0031825398002684495
1080,18:00,18,0,1080,0.06,1.130739808599541,0.0,0.8,0.0,0.12,0.0,0.0,0.0,2.1107398085995412,0.035178996809992355
1081,18:01,18,1,1081,0.061570078687288324,1.13521924450027,0.0,0.25,0.0,0.12199666833293657,0.0,0.0,0.0,1.568785991520495,0.02614643319200825
1082,18:02,18,2,1082,0.0631358538980296,1.1980080653029985,0.0,0.25,0.0,0.12397338661590122,0.0,0.0,0.0,1.6351173058169293,0.027251955096948822
1083,18:03,18,3,1083,0.06469303395120693,1.1244503804489714,0.0,0.25,0.0,0.1259104041332268,0.0,0.0,0.0,1.565053818533405,0.026084230308890084
1084,18:04,18,4,1084,0.06623735072453277,1.111701349898423,0.0,0.25,0.0,0.127788366846173,0.0,0.0,0.0,1.5557270674691288,0.025928784457818814
1085,18:05,18,5,1085,0.06776457135307562,1.1040654892499173,0.0,0.25,0.0,0.12958851077208405,0.0,0.0,0.0,1.551418571375077,0.025856976189584616
1086,18:06,18,6,1086,0.06927050983124841,1.1488144324435714,0.0,0.25,0.0,0.1312928494679007,0.0,0.0,0.0,1.5993777917427205,0.02665629652904534
1087,18:07,18,7,1087,0.07075103848635901,1.1697952260887168,0.0,0.25,0.0,0.1328843537447538,0.0,0.0,0.0,1.6234306183198295,0.02705717697199716
1088,18:08,18,8,1088,0.072202099292274,1.124115439757789,0.0,0.25,0.0,0.13434712181799047,0.0,0.0,0.0,1.5806646608680537,0.02634441101446756
1089,18:09,18,9,1089,0.0736197149921864,1.1661182513247643,0.0,0.25,0.0,0.13566653819254967,0.0,0.0,0.0,1.6254045045095005,0.02709007507515834
1090,18:10,18,10,1090,0.075,1.1953043040074,0.0,0.25,0.0,0.13682941969615794,0.0,0.0,0.0,1.657133723703558,0.0276188953950593
1091,18:11,18,11,1091,0.07633917105045081,1.1111092734752681,0.0,0.25,0.0,0.1378241472012287,0.0,0.0,0.0,1.5752725917269477,0.026254543195449127
1092,18:12,18,12,1092,0.0776335575687742,1.1244943087330683,0.0,0.25,0.0,0.13864078171934452,0.0,0.0,0.0,1.590768648021187,0.026512810800353115
1093,18:13,18,13,1093,0.07887961173149512,1.1997242845045455,0.0,0.25,0.0,0.13927116370834386,0.0,0.0,0.0,1.6678750599443846,0.027797917665739743
1094,18:14,18,14,1094,0.08007391819076574,1.1955151770107053,0.0,0.25,0.0,0.1397089945997692,0.0,0.0,0.0,1.6652980898012402,0.027754968163354002
1095,18:15,18,15,1095,0.08121320343559643,1.132554251979054,0.0,0.25,0.0,0.1399498997320811,0.0,0.0,0.0,1.6037173551467314,0.026728622585778856
1096,18:16,18,16,1096,0.08229434476432182,1.1775525097984092,0.0,0.25,0.0,0.1399914720608301,0.0,0.0,0.0,1.6498383266235612,0.02749730544372602
1097,18:17,18,17,1097,0.08331437884370912,1.1102407387253184,0.0,0.25,0.0,0.13983329620904936,0.0,0.0,0.0,1.583388413778077,0.02638980689630128
1098,18:18,18,18,1098,0.08427050983124844,1.1796313091552477,0.0,0.25,0.0,0.1394769526175639,0.0,0.0,0.0,1.65337877160406,0.027556312860067666
1099,18:19,18,19,1099,0.08516011703836271,1.158568741953132,0.0,0.25,0.0,0.1389260017537483,0.0,0.0,0.0,1.6326548607452431,0.027210914345754053
1100,18:20,18,20,1100,0.08598076211353316,1.1974387397984017,0.0,0.25,0.0,0.13818594853651364,0.0,0.0,0.0,1.6716054504484483,0.027860090840807473
1101,18:21,18,21,1101,0.08673019572565104,1.151480923629471,0.0,0.25,0.0,0.1372641873329775,0.0,0.0,0.0,1.6254753066880994,0.027091255111468322
1102,18:22,18,22,1102,0.08740636372927803,1.139113200790066,0.0,0.25,0.0,0.1361699280763918,0.0,0.0,0.0,1.6126894925957358,0.02687815820992893
1103,18:23,18,23,1103,0.08800741279491606,1.1296357474900993,0.0,0.25,0.0,0.13491410424353442,0.0,0.0,0.0,1.6025572645285497,0.026709287742142495
1104,18:24,18,24,1104,0.0885316954888546,1.1200311856695153,0.0,0.25,0.0,0.13350926361102303,0.0,0.0,0.0,1.592072144769393,0.02653453574615655
1105,18:25,18,25,1105,0.08897777478867205,1.173253056558766,0.0,0.25,0.0,0.13196944288207912,0.0,0.0,0.0,1.644200274229517,0.027403337903825282
1106,18:26,18,26,1106,0.08934442802201417,1.1132895427288563,0.0,0.25,0.0,0.1303100274364293,0.0,0.0,0.0,1.5829439981872997,0.026382399969788327
1107,18:27,18,27,1107,0.08963065021785414,1.1128944713057496,0.0,0.25,0.0,0.12854759760467657,0.0,0.0,0.0,1.5810727191282803,0.02635121198547134
1108,18:28,18,28,1108,0.08983565686104819,1.1615389697912286,0.0,0.25,0.0,0.1266997630031181,0.0,0.0,0.0,1.6280743896553949,0.027134573160923246
1109,18:29,18,29,1109,0.08995888604263721,1.1860698924113968,0.0,0.25,0.0,0.12478498658427964,0.0,0.0,0.0,1.6508137650383137,0.02751356275063856
1110,18:30,18,30,1110,0.09,0.22,0.0,0.25,0.0,0.12282240016119736,0.0,0.0,0.0,0.6828224001611974,0.011380373336019958
1111,18:31,18,31,1111,0.08995888604263721,0.21686414610197038,0.0,0.25,0.0,0.1208316132486658,0.0,0.0,0.0,0.6776546453932734,0.011294244089887889
1112,18:32,18,32,1112,0.0898356568610482,0.21376264927546726,0.0,0.25,0.0,0.11883251713144839,0.0,0.0,0.0,0.6724308232679639,0.011207180387799397
1113,18:33,18,33,1113,0.08963065021785413,0.2107294901687516,0.0,0.25,0.0,0.11684508611713504,0.0,0.0,0.0,0.6672052265037408,0.01112008710839568
1114,18:34,18,34,1114,0.08934442802201417,0.207797900707726,0.0,0.25,0.0,0.11488917795946338,0.0,0.0,0.0,0.6620315066892035,0.011033858444820058
1115,18:35,18,35,1115,0.08897777478867205,0.205,0.0,0.25,0.0,0.11298433544620759,0.0,0.0,0.0,0.6569621102348796,0.01094936850391466
1116,18:36,18,36,1116,0.0885316954888546,0.2023664424312258,0.0,0.25,0.0,0.11114959113410296,0.0,0.0,0.0,0.6520477290541833,0.010867462150903055
1117,18:37,18,37,1117,0.08800741279491606,0.19992608180923424,0.0,0.25,0.0,0.10940327718183011,0.0,0.0,0.0,0.6473367717859804,0.010788946196433006
1118,18:38,18,38,1118,0.08740636372927803,0.1977056552356782,0.0,0.25,0.0,0.10776284218114564,0.0,0.0,0.0,0.6428748611461019,0.010714581019101698
1119,18:39,18,39,1119,0.08673019572565105,0.1957294901687516,0.0,0.25,0.0,0.10624467681632052,0.0,0.0,0.0,0.6387043627107232,0.010645072711845387
1120,18:40,18,40,1120,0.08598076211353316,0.19401923788646683,0.0,0.25,0.0,0.10486395009384143,0.0,0.0,0.0,0.6348639500938414,0.010581065834897357
1121,18:41,18,41,1121,0.08516011703836271,0.19259363627072199,0.0,0.25,0.0,0.1036344577787118,0.0,0.0,0.0,0.6313882110877965,0.010523136851463276
1122,18:42,18,42,1122,0.08427050983124844,0.19146830451114538,0.0,0.25,0.0,0.10256848455172825,0.0,0.0,0.0,0.6283072988941221,0.010471788314902034
1123,18:43,18,43,1123,0.08331437884370914,0.19065557197798583,0.0,0.25,0.0,0.1016766812650109,0.0,0.0,0.0,0.6256466320867058,0.010427443868111763
1124,18:44,18,44,1124,0.08229434476432183,0.1901643431389518,0.0,0.25,0.0,0.10096795852220969,0.0,0.0,0.0,0.6234266464254834,0.01039044410709139
1125,18:45,18,45,1125,0.08121320343559643,0.19,0.0,0.25,0.0,0.10044939764669807,0.0,0.0,0.0,0.6216626010822944,0.010361043351371575
1126,18:46,18,46,1126,0.08007391819076574,0.1901643431389518,0.0,0.25,0.0,0.10012617992733072,0.0,0.0,0.0,0.6203644412570484,0.010339407354284139
1127,18:47,18,47,1127,0.07887961173149512,0.19065557197798583,0.0,0.25,0.0,0.10000153484871797,0.0,0.0,0.0,0.6195367185581989,0.010325611975969982
1128,18:48,18,48,1128,0.0776335575687742,0.19146830451114538,0.0,0.25,0.0,0.1000767078232832,0.0,0.0,0.0,0.6191785699032029,0.010319642831720047
1129,18:49,18,49,1129,0.07633917105045082,0.19259363627072199,0.0,0.25,0.0,0.10035094774751335,0.0,0.0,0.0,0.619283755068686,0.010321395917811433
1130,18:50,18,50,1130,0.075,0.19401923788646683,0.0,0.25,0.0,0.10082151450673725,0.0,0.0,0.0,0.6198407523932041,0.010330679206553402
1131,18:51,18,51,1131,0.0736197149921864,0.1957294901687516,0.0,0.25,0.0,0.10148370635344534,0.0,0.0,0.0,0.6208329115143834,0.01034721519190639
1132,18:52,18,52,1132,0.072202099292274,0.1977056552356782,0.0,0.25,0.0,0.10233090688559691,0.0,0.0,0.0,0.6222386614135491,0.010370644356892484
1133,18:53,18,53,1133,0.07075103848635902,0.19992608180923424,0.0,0.25,0.0,0.10335465115552198,0.0,0.0,0.0,0.6240317714511153,0.010400529524185255
1134,18:54,18,54,1134,0.06927050983124844,0.2023664424312258,0.0,0.25,0.0,0.10454471024888023,0.0,0.0,0.0,0.6261816625113544,0.010436361041855908
1135,18:55,18,55,1135,0.06776457135307562,0.205,0.0,0.25,0.0,0.10588919348859216,0.0,0.0,0.0,0.6286537648416678,0.01047756274736113
1136,18:56,18,56,1136,0.06623735072453277,0.207797900707726,0.0,0.25,0.0,0.10737466724255355,0.0,0.0,0.0,0.6314099186748123,0.010523498644580206
1137,18:57,18,57,1137,0.06469303395120693,0.2107294901687516,0.0,0.25,0.0,0.10898628914804723,0.0,0.0,0.0,0.6344088132680057,0.010573480221133427
1138,18:58,18,58,1138,0.06313585389802961,0.2137626492754672,0.0,0.25,0.0,0.11070795641172483,0.0,0.0,0.0,0.6376064595852217,0.010626774326420362
1139,18:59,18,59,1139,0.06157007868728833,0.21686414610197038,0.0,0.25,0.0,0.11252246670339529,0.0,0.0,0.0,0.640956691492654,0.010682611524877567
1140,19:00,19,0,1140,0.060000000000000005,0.22,0.0,0.25,0.7,0.2261857231114353,0.0,0.0,0.0,1.4561857231114352,0.024269762051857255
1141,19:01,19,1,1141,0.05842992131271169,0.22313585389802962,0.0,0.25,0.7,0.21738920759557626,0.0,0.0,0.0,1.4489549828063175,0.024149249713438625
1142,19:02,19,2,1142,0.056864146101970395,0.2262373507245328,0.0,0.25,0.7,0.21784834132715863,0.0,0.0,0.0,1.4509498381536616,0.024182497302561026
1143,19:03,19,3,1143,0.05530696604879308,0.22927050983124844,0.0,0.25,0.7,0.21130119531404842,0.0,0.0,0.0,1.4458786711940899,0.02409797785323483
